HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1688d4735437f07477162f19f446db0b3a8a518d12a7c9fec75ca71ffd7ca359,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
683766ca10aed6db3d581bd157eb1b32921b70187b8d4848a165b91deacad9d1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
58caa94ea4eac37f5909f99e081dae16b08555f611fdaea66088ac934e472153,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10070b0dba356c8102a2db0714f364040579ecad533f9690aea408cdbfc4b34e,1,1,2,1,0,0,0,3,0,2,1,1,2,1,0,0,0,3,0,2
faa7893d98534cb92a25de6c046262dce4a944a85ef77ec2f27181c6bc695e88,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
d6cc6bcb1e936c7e92b46b6f81ddb82e9dc5470648171093521c17c6c3bec3b9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
f4c744d962d60a9ba37bfe9716bf38afa36372a9fb1f7b4ed2ab4fdcdf8a9428,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5dd88321c909906b8c3806be0546dc2226aeb43f9d1e31df40b995246da13c0c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21f18160f023ed19ce1f39c517ecbc84b45917e565d10c70634c6d4425b75bb7,6,0,0,4,2,0,3,3,0,1,5,0,0,6,0,0,6,0,0,6
20d684b87fca803f4c00548b0cd1fe127f139a45e52efd3f1749212a0b35a6df,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0e7d3f107c7d81d8ed6269cc6e5332d701c87bd4b17ad5d0e788672db664c446,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
bacd8fb91f07eb97bcc364c1ed9aab3a67063b81f34eff99bbc42013450a8746,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
452f58d396bf09dbd37e8af08d607afe599b9a5a8b86c5486eccb8d2d1d9f66b,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60de740b3dd74d9446c8a995d0f41d215fc354d1029cb2c9aa2a4546817a7ee1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b062486e9cb2bef530b63f262d29f0d24f6e5048bc416d1c22d9e643a7472676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43a20730ec472235a2425347e1ebfad0ffc4ec6f34250dba2ba8c8b8ffc7adb4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d9fc605ed27ec87e12475d05a80cf2a2fabce16b1fea3103369f63ab1c6f7f5e,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
bface5e09590eb2f0852704f32642db52b3e0b316aaa6baa9760077a1fe4bae9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2ae4da9d7692ed6ba1b8ba9e30bd90048ca8d1349d6239cc81dda1e153f4dcd8,0,1,1,1,0,0,0,2,1,2,0,1,0,0,2,1,5,3,2,2
2501bd3661a58bdf49d4fc7d26de30fb2f31f92d711591d986e8e2c5a4a39b9e,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,1,0,2,1,0
11975e349527040b383b50e09813b78aa48bc7b50d78da6ef4da8df4119e9219,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4e8b835dd835bbc64ad0577bfc94d88b844885441432bdea576af8110adbc27c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c5ed1ff480f1aa45e0de92d06b68260dfbfc29448df539ea12f37503b4da94ad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13041c0c9ea061f83fc087118524711905e5c9119bad04f5a9beb8b941776885,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3173e1e08ee0902c0410d4d3c509c48198010ddb4223d5ecc18dfe6a1f0017b3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7aa23886b58e6d38cd2bfb2ab7274e4eaa2a07dc4d24569a8376e90d79461193,0,0,6,0,0,1,1,0,6,0,0,0,3,0,0,7,0,6,1,0
74797065204136095c04940fcea37ad6b043fd619c2bbabb06ef736b59397602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f44479dabd4b8c6e1d354265aa81e62cde0bf0d8bcefb07f53dd717cfc911c8f,0,1,4,3,2,1,5,5,7,5,3,1,8,3,0,4,0,4,2,0
2354575ad9eb2d21956c518d21a363e0f945e3f0a2c6f71035dbc94add2a1871,10,3,6,3,2,3,2,0,1,3,0,1,2,1,1,0,0,0,1,1
33bb41b54796421f7f5bdd1cc081311661a416a87905956b02352261c517787d,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7463b551c30bc2f4e825c534defb2da78a71ad110da53176f92268c6de9923d1,2,1,3,1,0,1,0,2,4,0,1,1,7,5,2,6,0,2,3,1
a4a6445f3666e83b4fd24209e11195851292041c46d54f4b6dd7e83e05f50bef,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2
0d90761c4b56f305ef6f0676bf1950821c7f55a4a54628f82ab804a55dd74514,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
39ff9834d57f86a7552eccf9ebbdea005e4844ef156356d7c057a81bde11254b,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
da520ac4db950b9732ec720d8d3bb6e48444de47e532a3f1f05444ee03175a49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
620d564e689e75ad22044fd52fe1cd10ce5928a2daf2d2c4d834e49646670300,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3d915550e39ae56e5b1f2a8d6d82cd7fe31e4cff0b6e00020b4bbd1451893339,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,3,1,0,4,3
4edaea2babdb87927165839e5471ab309788f8a660843c03aa533fbf7e580ae9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a64cac117b30ba4925fc6289fa8f7b2bb2814b612a694015f1946289519a56a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
122c348a27037bf96a3e92774bac2f8b0ede64014ff3b4b6ee23689edaf2da6d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3adc17bf1512cdfabecf472a5b9704c4bb0a94e5443431e6a27f8db197168508,0,0,1,0,1,0,0,0,2,0,3,0,3,0,3,1,0,0,0,0
66ec18cf73c8e985b636f6a98e3ca2300d7da740fa1ec49123574dd8695edbd2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
747fae1a3a88f39fb28bb6289566a2e3221ed59d53a7aa2d18e39cb7369067f6,0,0,3,2,0,1,0,0,5,0,0,2,1,2,0,2,3,0,0,1
725906d10715e94bc16f5ba9b89d7a2b9d680266936ab56584704de15ca9562b,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69a1e598a9778dd5de31418758ecf9436600da98cd1cfded3cc9415758dca13f,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875696e4425467c3fb9966fbbdd239faa1b77ec61bff66b823b1a444ab4bd994,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
e8001c23800e9ad2e28133457ad17df091b24749282c3abfe5461c9e1cd8199e,3,1,2,1,0,3,1,0,0,2,0,0,1,1,0,0,1,1,0,0
19c4e8f095a9f533b9c9e2c16500e69fbe15b04f4e9f6825e5635e7a72c671eb,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0f1d99f1d4b935648f69d3b4fde2a2b387dea5bb41c3e2780bba60203a165a1b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0eece822397bfd16487fd2edbeebbdc555c186639fec291d8491889eeaef1a5f,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
390ef594df3226a7a6e35eb10d265e41b3be1fa9b10b6ad4300bfc9056920fa8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5439e4747791131c65d8e84193abbe634c377db98daab8ec1bed1e31a63c08da,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
733eea1de47374c1b1039ff59ec005f279091266fade04f59b0399da7e3c2fd6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
699f6f7851ed8586f3f0c44cd0a7123c7793bca0aa9a55fd1f27f8646f462302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e07619ce9bdf48c2d8afbabef61a7f1c9265765bc182fc4c064c5fb450e28461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80d0b01f11475441f4e192f75c4d46a10f130db6fe320e0deb7739ea7b13c445,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
b4915dd3adb800fcc0e8a2dbd75db9f679de7ec288b80e391fa4aeda8ad35181,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ca42a442e840045330052afb1d67954d6abd3a5718e876d75245dad0d60566f,82,92,81,82,94,90,82,97,102,94,82,74,62,90,89,87,81,92,88,87
dd3197f76f11ce7478237a0ccb73ffb48d46c752aa2164027ed7350930e31e5e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
72d8f02f3f2985d7992c8197bf45984e5cb7610e9fa415e8422c2713ece8507a,2,4,1,3,8,4,2,3,5,4,2,2,2,1,2,2,1,0,5,2
a23a6bc43ea0b2c7bc3a02d7df060b0f180c9f1ebbcc618ee0690877151553df,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0
ae522879f3bcbfeaa6b201d84ff5a840b126ef90efc42b3b20ccde1a55be8463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
862f4bcb277affa39a2bd69f337f25f92caa1757fa989a163c0555d31a4b4ecf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63a1db9f96161a35c47956927ddf67360a820ff929aa9c03493365cef4f9f036,13,45,35,29,49,52,26,45,17,20,30,42,18,30,18,28,24,31,31,34
